Date,Time,StationName,StationCode,Latitude,Longitude,GroupName,SampleId,SampleDepth,Air temperature,Air temperature Code,Air temperature Tier,Air temperature Units,Air temperature Problem,Air temperature Qualifier,Alkalinity,Alkalinity Code,Alkalinity Tier,Alkalinity Units,Alkalinity Problem,Alkalinity Qualifier,Ammonia-nitrogen,Ammonia-nitrogen Code,Ammonia-nitrogen Tier,Ammonia-nitrogen Units,Ammonia-nitrogen Problem,Ammonia-nitrogen Qualifier,Bacteria (E.Coli) Blank,Bacteria (E.Coli) Blank Code,Bacteria (E.Coli) Blank Tier,Bacteria (E.Coli) Blank Units,Bacteria (E.Coli) Blank Problem,Bacteria (E.Coli) Blank Qualifier,Bacteria (E.Coli),Bacteria (E.Coli) Code,Bacteria (E.Coli) Tier,Bacteria (E.Coli) Units,Bacteria (E.Coli) Problem,Bacteria (E.Coli) Qualifier,Bacteria Incubation Temperature,Bacteria Incubation Temperature Code,Bacteria Incubation Temperature Tier,Bacteria Incubation Temperature Units,Bacteria Incubation Temperature Problem,Bacteria Incubation Temperature Qualifier,Bacteria Incubation Time,Bacteria Incubation Time Code,Bacteria Incubation Time Tier,Bacteria Incubation Time Units,Bacteria Incubation Time Problem,Bacteria Incubation Time Qualifier,Chlorophyll a;b;c,Chlorophyll a;b;c Code,Chlorophyll a;b;c Tier,Chlorophyll a;b;c Units,Chlorophyll a;b;c Problem,Chlorophyll a;b;c Qualifier,Chlorophyll a,Chlorophyll a Code,Chlorophyll a Tier,Chlorophyll a Units,Chlorophyll a Problem,Chlorophyll a Qualifier,Conductivity,Conductivity Code,Conductivity Tier,Conductivity Units,Conductivity Problem,Conductivity Qualifier,Dissolved oxygen % Sat,Dissolved oxygen % Sat Code,Dissolved oxygen % Sat Tier,Dissolved oxygen % Sat Units,Dissolved oxygen % Sat Problem,Dissolved oxygen % Sat Qualifier,Dissolved oxygen,Dissolved oxygen Code,Dissolved oxygen Tier,Dissolved oxygen Units,Dissolved oxygen Problem,Dissolved oxygen Qualifier,Enterococcus Blank,Enterococcus Blank Code,Enterococcus Blank Tier,Enterococcus Blank Units,Enterococcus Blank Problem,Enterococcus Blank Qualifier,Enterococcus,Enterococcus Code,Enterococcus Tier,Enterococcus Units,Enterococcus Problem,Enterococcus Qualifier,Nitrate-nitrogen,Nitrate-nitrogen Code,Nitrate-nitrogen Tier,Nitrate-nitrogen Units,Nitrate-nitrogen Problem,Nitrate-nitrogen Qualifier,Nitrite,Nitrite Code,Nitrite Tier,Nitrite Units,Nitrite Problem,Nitrite Qualifier,Nitrite-nitrate,Nitrite-nitrate Code,Nitrite-nitrate Tier,Nitrite-nitrate Units,Nitrite-nitrate Problem,Nitrite-nitrate Qualifier,Orthophosphate,Orthophosphate Code,Orthophosphate Tier,Orthophosphate Units,Orthophosphate Problem,Orthophosphate Qualifier,pH,pH Code,pH Tier,pH Units,pH Problem,pH Qualifier,Salinity,Salinity Code,Salinity Tier,Salinity Units,Salinity Problem,Salinity Qualifier,Total Depth,Total Depth Code,Total Depth Tier,Total Depth Units,Total Depth Problem,Total Depth Qualifier,Total Dissolved Solids,Total Dissolved Solids Code,Total Dissolved Solids Tier,Total Dissolved Solids Units,Total Dissolved Solids Problem,Total Dissolved Solids Qualifier,Total Kjeldahl Nitrogen,Total Kjeldahl Nitrogen Code,Total Kjeldahl Nitrogen Tier,Total Kjeldahl Nitrogen Units,Total Kjeldahl Nitrogen Problem,Total Kjeldahl Nitrogen Qualifier,Total Nitrogen Blank,Total Nitrogen Blank Code,Total Nitrogen Blank Tier,Total Nitrogen Blank Units,Total Nitrogen Blank Problem,Total Nitrogen Blank Qualifier,Total Nitrogen,Total Nitrogen Code,Total Nitrogen Tier,Total Nitrogen Units,Total Nitrogen Problem,Total Nitrogen Qualifier,Total Phosphorus Blank,Total Phosphorus Blank Code,Total Phosphorus Blank Tier,Total Phosphorus Blank Units,Total Phosphorus Blank Problem,Total Phosphorus Blank Qualifier,Total Phosphorus,Total Phosphorus Code,Total Phosphorus Tier,Total Phosphorus Units,Total Phosphorus Problem,Total Phosphorus Qualifier,Total Suspended Solids,Total Suspended Solids Code,Total Suspended Solids Tier,Total Suspended Solids Units,Total Suspended Solids Problem,Total Suspended Solids Qualifier,Water Clarity,Water Clarity Code,Water Clarity Tier,Water Clarity Units,Water Clarity Problem,Water Clarity Qualifier,Water temperature,Water temperature Code,Water temperature Tier,Water temperature Units,Water temperature Problem,Water temperature Qualifier,Cloud Cover,Other Comments,Other Conditions,Rainfall Within 48 Hours,Rainfall,Sea State,Stream Flow,Tidal Stage,Water Color Description,Water Color,Water Odor Description,Water Odor,Water Surfaces,Weather Conditions Day Before Yesterday,Weather Conditions Today,Weather Conditions Yesterday,Wind Direction,Wind Speed,Comments
11/1/17,9:34:00,TOT4,ACB.TOT4,37.8860358,-76.7362806,Alliance for the Chesapeake Bay,2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,DO.1,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.9,,Normal,,,Normal,,,Waves,,Partly Cloudy,,,,
11/1/17,10:25:00,TOT3,ACB.TOT3,37.9236345,-76.7206799,Alliance for the Chesapeake Bay,2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,DO.1,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.9,,Normal,,,Normal,,,Ripple,,Overcast,,,,
11/1/17,11:01:00,LILTOT,ACB.LILTOT,37.9262344,-76.7199799,Alliance for the Chesapeake Bay,2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,DO.1,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.9,,Normal,,,Normal,,,Ripple,,Overcast,,,,
11/1/17,11:38:00,TOT2,ACB.TOT2,37.9260343,-76.7090797,Alliance for the Chesapeake Bay,2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,DO.1,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.9,,Normal,,,Normal,,,Ripple,,Overcast,,,,
11/1/17,12:17:00,TOT1,ACB.TOT1,37.9129344,-76.6573787,Alliance for the Chesapeake Bay,2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,DO.1,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.9,,Normal,,,Normal,,,Calm,,Overcast,,,,
11/2/17,12:00:00,MILCRE1.08,GCWD.MILCRE1.08,41.905986,-77.53425,God's Country Water Dogs,1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.9,CO.1,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,TDS.1,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/2/17,12:00:00,MILCRE1.67,GCWD.MILCRE1.67,41.898775,-77.53058,God's Country Water Dogs,1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,CO.1,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,TDS.1,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/2/17,12:00:00,MILCRE2.32,GCWD.MILCRE2.32,41.889884,-77.5297,God's Country Water Dogs,1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.1,CO.1,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,TDS.1,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/5/17,11:30:00,MAHO3,NWA.MAHO3,38.7627,-75.723,Nanticoke Watershed Alliance,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.8,DO.3,2,,,,7.7,DO.2,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,TD.1,1,M,,,,,,,,,,,,,,,,,,,,,3.78,TN.1,2,mg/L,,,,,,,,,0.05,TP.1,2,mg/L,,<,,,,,,,1.4,WC.1,1,M,,,15.3,WT.3,2,deg C,,,,Site was clean.  Many fallen leaves in water.  Water was clear for this location.,,,,,,,,,,,Calm,,Overcast,,,,
11/5/17,11:50:00,TB,ACB.TB,37.62339,-77.47886,Riverine Master Naturalists,1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,12.5,ECOLI.1,1,CFU/100mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,DO.1,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.12,PH.1,2,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,WC.4,1,cm,,>,15.1,WT.2,2,deg C,,,Partially cloudy (50-90%),20.1,,3.556,34.798,,Normal,,Clear,Normal,,None,Calm,Partly cloudy,Partly cloudy,Partly cloudy,,,Need to add John Johnston as the second monitor for the TB site with 1.75 volunteer hours for 5 NOV 2017.
11/5/17,11:50:00,TB,ACB.TB,37.62339,-77.47886,Riverine Master Naturalists,2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,DO.1,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partially cloudy (50-90%),20.1,,3.556,34.798,,Normal,,Clear,Normal,,None,Calm,Partly cloudy,Partly cloudy,Partly cloudy,,,Need to add John Johnston as the second monitor for the TB site with 1.75 volunteer hours for 5 NOV 2017.
11/5/17,12:00:00,MAHO2,NWA.MAHO2,38.6882,-75.7701,Nanticoke Watershed Alliance,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.3,DO.6,3,,,,7.8,DO.5,3,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,TD.1,1,M,,,,,,,,,,,,,,,,,,,,,3.91,TN.1,2,mg/L,,,,,,,,,0.05,TP.1,2,mg/L,,<,,,,,,,1.3,WC.2,3,M,,,15.5,WT.4,3,deg C,,,,,,,,,,Low,,,,,Ripple,,Overcast,,,,
11/5/17,13:11:00,COBR3,NWA.COBR3,38.6916,-75.5995,Nanticoke Watershed Alliance,1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.6,DO.3,2,,,,7.8,DO.2,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6,TN.1,2,mg/L,,,,,,,,,0.049,TP.1,2,mg/L,,<,,,,,,,,,,,,,15.2,WT.3,2,deg C,,,,,,,,,,,,,,,Calm,,Overcast,,,,
11/5/17,13:11:00,COBR3,NWA.COBR3,38.6916,-75.5995,Nanticoke Watershed Alliance,1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,TD.1,1,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,WC.1,1,M,,,,,,,,,,,,,,,,,,,,,Calm,,Overcast,,,,
11/5/17,13:25:00,QUCR1,NWA.QUCR1,38.3664,-75.7722,Nanticoke Watershed Alliance,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.2,DO.6,3,,,,5.6,DO.5,3,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,SA.6,3,ppt,,,1.5,TD.1,1,M,,,,,,,,,,,,,,,,,,,,,0.55,TN.1,2,mg/L,,,,,,,,,0.05,TP.1,2,mg/L,,<,,,,,,,0.6,WC.2,3,M,,,16,WT.4,3,deg C,,,,,,,,,,Incoming (Flood),,,,,Calm,,Overcast,,,,
11/5/17,14:00:00,MANA6,NWA.MANA6,38.2712,-75.9092,Nanticoke Watershed Alliance,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.6,DO.6,3,,,,9.4,DO.5,3,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6,SA.6,3,ppt,,,1.3,TD.1,1,M,,,,,,,,,,,,,,,,,,,,,0.62,TN.1,2,mg/L,,,,,,,,,0.05,TP.1,2,mg/L,,<,,,,,,,0.8,WC.2,3,M,,,16.9,WT.4,3,deg C,,,,DO Membrane changed.,,,,,,High,,,,,Ripple,,Sunny,,,,
11/5/17,14:20:00,MANA5,NWA.MANA5,38.3096,-75.8929,Nanticoke Watershed Alliance,1,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.4,DO.6,3,,,,9.3,DO.5,3,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4,SA.6,3,ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6,WT.4,3,deg C,,,,,,,,,,High,,,,,Ripple,,Sunny,,,,
11/5/17,14:20:00,MANA5,NWA.MANA5,38.3096,-75.8929,Nanticoke Watershed Alliance,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.3,DO.6,3,,,,9.4,DO.5,3,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4,SA.6,3,ppt,,,1.7,TD.1,1,M,,,,,,,,,,,,,,,,,,,,,0.52,TN.1,2,mg/L,,,,,,,,,0.05,TP.1,2,mg/L,,<,,,,,,,0.8,WC.3,1,m,,,16.7,WT.4,3,deg C,,,,,,,,,,High,,,,,Ripple,,Sunny,,,,
11/5/17,14:40:00,DENA4,NWA.DENA4,38.6013,-75.6563,Nanticoke Watershed Alliance,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.8,DO.6,3,,,,9.2,DO.5,3,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,SA.6,3,ppt,,,1.3,TD.1,1,M,,,,,,,,,,,,,,,0.049,TN.2,2,mg/L,,<,,,,,,,0.049,TP.3,2,mg/L,,<,,,,,,,,,,,,,0.4,WC.2,3,M,,,16.1,WT.4,3,deg C,,,,,,,,,,High,,,,,Calm,,Sunny,,,,
11/5/17,14:45:00,BRCR1,NWA.BRCR1,38.5645,-75.6723,Nanticoke Watershed Alliance,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.4,DO.6,3,,,,10.4,DO.5,3,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,SA.6,3,ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1,WT.4,3,deg C,,,,,,,,,,,,,,,,,,,,,
11/5/17,14:45:00,BRCR1,NWA.BRCR1,38.5645,-75.6723,Nanticoke Watershed Alliance,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.7,DO.6,3,,,,10.5,DO.5,3,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,SA.6,3,ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1,WT.4,3,deg C,,,,,,,,,,,,,,,,,,,,,
11/5/17,14:45:00,BRCR1,NWA.BRCR1,38.5645,-75.6723,Nanticoke Watershed Alliance,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.2,DO.6,3,,,,10.5,DO.5,3,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,SA.6,3,ppt,,,3,TD.1,1,M,,,,,,,,,,,,,,,,,,,,,3.23,TN.1,2,mg/L,,,,,,,,,0.049,TP.1,2,mg/L,,<,,,,,,,0.5,WC.2,3,M,,,16.1,WT.4,3,deg C,,,,,,,,,,,,,,,,,,,,,
11/5/17,15:00:00,TYCR1,NWA.TYCR1,38.320059,-75.859137,Nanticoke Watershed Alliance,1,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.3,DO.6,3,,,,8.3,DO.5,3,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3,SA.6,3,ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8,WT.4,3,deg C,,,,,,,,,,High,,,,,Ripple,,Sunny,,,,
11/5/17,15:00:00,TYCR1,NWA.TYCR1,38.320059,-75.859137,Nanticoke Watershed Alliance,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.3,DO.6,3,,,,8.4,DO.5,3,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3,SA.6,3,ppt,,,1.8,TD.1,1,M,,,,,,,,,,,,,,,,,,,,,0.59,TN.1,2,mg/L,,,,,,,,,0.05,TP.1,2,mg/L,,<,,,,,,,0.6,WC.3,1,m,,,16.7,WT.4,3,deg C,,,,,,,,,,High,,,,,Ripple,,Sunny,,,,
11/5/17,15:01:00,GRBR1,NWA.GRBR1,38.6871,-75.5481,Nanticoke Watershed Alliance,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.4,DO.3,2,,,,8.5,DO.2,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,TD.1,1,M,,,,,,,,,,,,,,,,,,,,,1.95,TN.1,2,mg/L,,,,,,,,,0.049,TP.1,2,mg/L,,<,,,,,,,0.7,WC.1,1,M,,,15.8,WT.3,2,deg C,,,,,,,,,,,,,,,Calm,,Sunny,,,,
11/5/17,15:11:00,DEHE4,NWA.DEHE4,38.643,-75.5929,Nanticoke Watershed Alliance,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.3,DO.6,3,,,,7.8,DO.5,3,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,SA.6,3,ppt,,,1.6,TD.1,1,M,,,,,,,,,,,,,,,,,,,,,3.44,TN.1,2,mg/L,,,,,,,,,0.049,TP.1,2,mg/L,,<,,,,,,,1.1,WC.2,3,M,,,16,WT.4,3,deg C,,,,,,,,,,Outgoing (Ebb),,,,,Calm,,Sunny,,,,
11/5/17,15:30:00,BRCR2,NWA.BRCR2,38.5674,-75.6211,Nanticoke Watershed Alliance,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2,DO.6,3,,,,7.5,DO.5,3,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,SA.6,3,ppt,,,1.6,TD.1,1,M,,,,,,,,,,,,,,,,,,,,,4.64,TN.1,2,mg/L,,,,,,,,,0.049,TP.1,2,mg/L,,<,,,,,,,0.5,WC.2,3,M,,,16.3,WT.4,3,deg C,,,,,,,,,,High,,,,,Calm,,Overcast,,,,
11/5/17,15:30:00,BRCR2,NWA.BRCR2,38.5674,-75.6211,Nanticoke Watershed Alliance,1,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.8,DO.6,3,,,,7.6,DO.5,3,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,SA.6,3,ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3,WT.4,3,deg C,,,,,,,,,,High,,,,,Calm,,Overcast,,,,
11/5/17,15:40:00,DEHE1,NWA.DEHE1,38.7475,-75.5816,Nanticoke Watershed Alliance,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.7,DO.3,2,,,,8.9,DO.2,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,TD.1,1,M,,,,,,,,,,,,,,,,,,,,,4.69,TN.1,2,mg/L,,,,,,,,,0.05,TP.1,2,mg/L,,<,,,,,,,0.7,WC.1,1,M,,,17.1,WT.3,2,deg C,,,,,,,,,,,,,,,Ripple,,Overcast,,,,
11/5/17,15:55:00,MAHO5,NWA.MAHO5,38.545,-75.7627,Nanticoke Watershed Alliance,1,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.4,DO.6,3,,,,8.4,DO.5,3,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,SA.6,3,ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3,WT.4,3,deg C,,,,Six fish jumped out of water.,,,,,,High,,,,,Ripple,,Overcast,,,,
11/5/17,15:55:00,MAHO5,NWA.MAHO5,38.545,-75.7627,Nanticoke Watershed Alliance,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.7,DO.6,3,,,,8.4,DO.5,3,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,SA.6,3,ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4,WT.4,3,deg C,,,,Six fish jumped out of water.,,,,,,High,,,,,Ripple,,Overcast,,,,
11/5/17,15:55:00,MAHO5,NWA.MAHO5,38.545,-75.7627,Nanticoke Watershed Alliance,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.8,DO.6,3,,,,8.6,DO.5,3,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,SA.6,3,ppt,,,3.8,TD.1,1,M,,,,,,,,,,,,,,,,,,,,,2.15,TN.1,2,mg/L,,,,,,,,,0.05,TP.1,2,mg/L,,<,,,,,,,0.2,WC.2,3,M,,,16.4,WT.4,3,deg C,,,,Six fish jumped out of water.,,,,,,High,,,,,Ripple,,Overcast,,,,
11/5/17,15:55:00,MAHO5,NWA.MAHO5,38.545,-75.7627,Nanticoke Watershed Alliance,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.2,DO.6,3,,,,8.6,DO.5,3,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,SA.6,3,ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3,WT.4,3,deg C,,,,Six fish jumped out of water.,,,,,,High,,,,,Ripple,,Overcast,,,,
11/5/17,15:55:00,MAHO5,NWA.MAHO5,38.545,-75.7627,Nanticoke Watershed Alliance,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.4,DO.6,3,,,,8.5,DO.5,3,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,SA.6,3,ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3,WT.4,3,deg C,,,,Six fish jumped out of water.,,,,,,High,,,,,Ripple,,Overcast,,,,
11/5/17,15:57:00,DEHE2,NWA.DEHE2,38.7283,-75.562,Nanticoke Watershed Alliance,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.4,DO.3,2,,,,10.6,DO.2,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,TD.1,1,M,,,,,,,,,,,,,,,,,,,,,6.12,TN.1,2,mg/L,,,,,,,,,0.049,TP.1,2,mg/L,,<,,,,,,,1.4,WC.1,1,M,,,16.3,WT.3,2,deg C,,,,,,,,,,,,,,,Calm,,Overcast,,,,
